locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEDGCGCC_03109	CDS	414				hypothetical protein
JEDGCGCC_03110	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
JEDGCGCC_03111	CDS	1092	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
JEDGCGCC_03112	CDS	1440				hypothetical protein
JEDGCGCC_03113	CDS	1200	tyrS_1	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JEDGCGCC_03114	rRNA	1531				16S ribosomal RNA
JEDGCGCC_03115	tRNA	77				tRNA-Ile(gat)
JEDGCGCC_03116	tRNA	76				tRNA-Ala(tgc)
JEDGCGCC_03117	rRNA	2888				23S ribosomal RNA
JEDGCGCC_03118	rRNA	110				5S ribosomal RNA
JEDGCGCC_03119	CDS	939	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JEDGCGCC_03120	CDS	747	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
JEDGCGCC_03121	CDS	705				hypothetical protein
JEDGCGCC_03122	tRNA	85				tRNA-Tyr(gta)
JEDGCGCC_03123	tRNA	74				tRNA-Gly(tcc)
JEDGCGCC_03124	tRNA	76				tRNA-Thr(ggt)
JEDGCGCC_03125	CDS	1194	tufA_1		COG0050	Elongation factor Tu
JEDGCGCC_03126	tRNA	76				tRNA-Trp(cca)
JEDGCGCC_03127	CDS	378				hypothetical protein
JEDGCGCC_03128	CDS	480	nusG		COG0250	Transcription termination/antitermination protein NusG
JEDGCGCC_03129	CDS	432	rplK		COG0080	50S ribosomal protein L11
JEDGCGCC_03130	CDS	696	rplA		COG0081	50S ribosomal protein L1
JEDGCGCC_03131	CDS	501	rplJ		COG0244	50S ribosomal protein L10
JEDGCGCC_03132	CDS	369	rplL			50S ribosomal protein L7/L12
JEDGCGCC_03133	CDS	4074	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JEDGCGCC_03134	CDS	4200	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JEDGCGCC_03135	CDS	372	rpsL		COG0048	30S ribosomal protein S12
JEDGCGCC_03136	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JEDGCGCC_03137	CDS	2121	fusA		COG0480	Elongation factor G 1
JEDGCGCC_03138	CDS	1194	tufA_2		COG0050	Elongation factor Tu
JEDGCGCC_03139	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
JEDGCGCC_03140	CDS	636	rplC		COG0087	50S ribosomal protein L3
JEDGCGCC_03141	CDS	603	rplD		COG0088	50S ribosomal protein L4
JEDGCGCC_03142	CDS	300	rplW		COG0089	50S ribosomal protein L23
JEDGCGCC_03143	CDS	822	rplB		COG0090	50S ribosomal protein L2
JEDGCGCC_03144	CDS	276	rpsS		COG0185	30S ribosomal protein S19
JEDGCGCC_03145	CDS	333	rplV		COG0091	50S ribosomal protein L22
JEDGCGCC_03146	CDS	687	rpsC		COG0092	30S ribosomal protein S3
JEDGCGCC_03147	CDS	414	rplP		COG0197	50S ribosomal protein L16
JEDGCGCC_03148	CDS	192	rpmC		COG0255	50S ribosomal protein L29
JEDGCGCC_03149	CDS	267	rpsQ		COG0186	30S ribosomal protein S17
JEDGCGCC_03150	CDS	369	rplN		COG0093	50S ribosomal protein L14
JEDGCGCC_03151	CDS	315	rplX		COG0198	50S ribosomal protein L24
JEDGCGCC_03152	CDS	540	rplE		COG0094	50S ribosomal protein L5
JEDGCGCC_03153	CDS	306	rpsN		COG0199	30S ribosomal protein S14
JEDGCGCC_03154	CDS	393	rpsH		COG0096	30S ribosomal protein S8
JEDGCGCC_03155	CDS	534	rplF		COG0097	50S ribosomal protein L6
JEDGCGCC_03156	CDS	351	rplR		COG0256	50S ribosomal protein L18
JEDGCGCC_03157	CDS	501	rpsE		COG0098	30S ribosomal protein S5
JEDGCGCC_03158	CDS	177	rpmD		COG1841	50S ribosomal protein L30
JEDGCGCC_03159	CDS	435	rplO		COG0200	50S ribosomal protein L15
JEDGCGCC_03160	CDS	1329	secY		COG0201	Protein translocase subunit SecY
JEDGCGCC_03161	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
JEDGCGCC_03162	CDS	357	rpsM		COG0099	30S ribosomal protein S13
JEDGCGCC_03163	CDS	390	rpsK		COG0100	30S ribosomal protein S11
JEDGCGCC_03164	CDS	621	rpsD		COG0522	30S ribosomal protein S4
JEDGCGCC_03165	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
JEDGCGCC_03166	CDS	390	rplQ		COG0203	50S ribosomal protein L17
JEDGCGCC_03167	CDS	1449	katA_2	1.11.1.6	COG0753	Catalase
JEDGCGCC_03168	CDS	465	bfr_1	1.16.3.1	COG2193	Bacterioferritin
JEDGCGCC_03169	CDS	2838	uvrA		COG0178	UvrABC system protein A
JEDGCGCC_03170	CDS	1389	yajR		COG0477	Inner membrane transport protein YajR
JEDGCGCC_03171	CDS	498	ssb		COG0629	Single-stranded DNA-binding protein
JEDGCGCC_03172	CDS	1431	pchA_2	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
JEDGCGCC_03173	CDS	306	pchB	4.2.99.21	COG1605	Isochorismate pyruvate lyase
JEDGCGCC_03174	CDS	756	pikAV	3.1.2.-		Thioesterase PikA5
JEDGCGCC_03175	CDS	1644	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
JEDGCGCC_03176	CDS	891	pchR		COG2207	Regulatory protein PchR
JEDGCGCC_03177	CDS	4335	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JEDGCGCC_03178	CDS	5430	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JEDGCGCC_03179	CDS	1050				hypothetical protein
JEDGCGCC_03180	CDS	1713	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
JEDGCGCC_03181	CDS	1725	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
JEDGCGCC_03182	CDS	2163	fptA		COG4773	Fe(3+)-pyochelin receptor
JEDGCGCC_03183	CDS	282				hypothetical protein
JEDGCGCC_03184	CDS	1506				hypothetical protein
JEDGCGCC_03185	CDS	1245				hypothetical protein
JEDGCGCC_03186	CDS	1209	phzS	1.14.13.218	COG0654	5-methylphenazine-1-carboxylate 1-monooxygenase
JEDGCGCC_03187	CDS	648	phzG_1	1.4.-.-		Phenazine biosynthesis protein PhzG
JEDGCGCC_03188	CDS	837	phzF_2	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
JEDGCGCC_03189	CDS	1884	menF_1	5.4.4.2		Isochorismate synthase MenF
JEDGCGCC_03190	CDS	624	phzD2_1	3.3.2.15		Phenazine biosynthesis protein PhzD2
JEDGCGCC_03191	CDS	1218	aroH_1	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
JEDGCGCC_03192	CDS	489	phzB1			Phenazine biosynthesis protein PhzB1
JEDGCGCC_03193	CDS	489	phzA1			Phenazine biosynthesis protein PhzA1
JEDGCGCC_03194	CDS	1005	phzM	2.1.1.327		Phenazine-1-carboxylate N-methyltransferase
JEDGCGCC_03195	CDS	1464	ttgI_1			Toluene efflux pump outer membrane protein TtgI
JEDGCGCC_03196	CDS	3090	bepE			Efflux pump membrane transporter BepE
JEDGCGCC_03197	CDS	1113	bepF_1			Efflux pump periplasmic linker BepF
JEDGCGCC_03198	CDS	447				hypothetical protein
JEDGCGCC_03199	CDS	1167	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
JEDGCGCC_03200	CDS	855	gltR_2		COG0583	HTH-type transcriptional regulator GltR
JEDGCGCC_03201	CDS	1056	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
JEDGCGCC_03202	CDS	1041	ddl_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase
JEDGCGCC_03203	CDS	867	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
JEDGCGCC_03204	CDS	1782	dmdC_7	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JEDGCGCC_03205	CDS	1623		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JEDGCGCC_03206	CDS	2277	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
JEDGCGCC_03207	CDS	645	todT			Response regulator protein TodT
JEDGCGCC_03208	CDS	1206	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
JEDGCGCC_03209	CDS	1491	puuC_3	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
JEDGCGCC_03210	CDS	912	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JEDGCGCC_03211	CDS	1329	ygcS			Inner membrane metabolite transport protein YgcS
JEDGCGCC_03212	CDS	1320	puuB_4	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JEDGCGCC_03213	CDS	729	rspR_1		COG1802	HTH-type transcriptional repressor RspR
JEDGCGCC_03214	CDS	1023	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
JEDGCGCC_03215	CDS	423				hypothetical protein
JEDGCGCC_03216	CDS	639	paiB		COG2808	Protease synthase and sporulation protein PAI 2
JEDGCGCC_03217	CDS	720				hypothetical protein
JEDGCGCC_03218	CDS	1644	alsS	2.2.1.6	COG0028	Acetolactate synthase
JEDGCGCC_03219	CDS	1014	nicP_6			Porin-like protein NicP
JEDGCGCC_03220	CDS	744				hypothetical protein
JEDGCGCC_03221	CDS	402				hypothetical protein
JEDGCGCC_03222	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JEDGCGCC_03223	CDS	1389	prpL	3.4.21.50		Lysyl endopeptidase
JEDGCGCC_03224	CDS	924	pgrR_4			HTH-type transcriptional regulator PgrR
JEDGCGCC_03225	CDS	399	yjgH		COG0251	RutC family protein YjgH
JEDGCGCC_03226	CDS	801	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
JEDGCGCC_03227	CDS	564	yfkM	3.2.-.-	COG0693	General stress protein 18
JEDGCGCC_03228	CDS	888				hypothetical protein
JEDGCGCC_03229	CDS	429	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
JEDGCGCC_03230	CDS	2409	fpvA		COG4773	Ferripyoverdine receptor
JEDGCGCC_03231	CDS	819	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
JEDGCGCC_03232	CDS	459				hypothetical protein
JEDGCGCC_03233	CDS	1491	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
JEDGCGCC_03234	CDS	327				hypothetical protein
JEDGCGCC_03235	CDS	1710	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
JEDGCGCC_03236	CDS	1032	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
JEDGCGCC_03237	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
JEDGCGCC_03238	CDS	906	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
JEDGCGCC_03239	CDS	798	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
JEDGCGCC_03240	CDS	819				hypothetical protein
JEDGCGCC_03241	CDS	2085	btuB_3			Vitamin B12 transporter BtuB
JEDGCGCC_03242	CDS	1308	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
JEDGCGCC_03243	CDS	669				hypothetical protein
JEDGCGCC_03244	CDS	1092	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
JEDGCGCC_03245	CDS	1113	acoC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system
JEDGCGCC_03246	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
JEDGCGCC_03247	CDS	975	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
JEDGCGCC_03248	CDS	1041				hypothetical protein
JEDGCGCC_03249	CDS	801	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEDGCGCC_03250	CDS	1878	acoR_1		COG3284	Acetoin catabolism regulatory protein
JEDGCGCC_03251	CDS	612				hypothetical protein
JEDGCGCC_03252	CDS	891	dmlR_11			HTH-type transcriptional regulator DmlR
JEDGCGCC_03253	CDS	1416	oprM_5		COG1538	Outer membrane protein OprM
JEDGCGCC_03254	CDS	2160	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
JEDGCGCC_03255	CDS	1257	cvaA		COG0845	Colicin V secretion protein CvaA
JEDGCGCC_03256	CDS	300				hypothetical protein
JEDGCGCC_03257	CDS	1794				hypothetical protein
JEDGCGCC_03258	CDS	300				hypothetical protein
JEDGCGCC_03259	CDS	1239	tyrS_2	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JEDGCGCC_03260	CDS	1257	nicP_7			Porin-like protein NicP
JEDGCGCC_03261	CDS	1209	bcr_1			Bicyclomycin resistance protein
JEDGCGCC_03262	CDS	423	farR			HTH-type transcriptional regulator FarR
JEDGCGCC_03263	CDS	243				hypothetical protein
JEDGCGCC_03264	CDS	1428	ccoN1_1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
JEDGCGCC_03265	CDS	1503	norG_2		COG1167	HTH-type transcriptional regulator NorG
JEDGCGCC_03266	CDS	1431				hypothetical protein
JEDGCGCC_03267	CDS	1674	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
JEDGCGCC_03268	CDS	489				hypothetical protein
JEDGCGCC_03269	CDS	807	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
JEDGCGCC_03270	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
JEDGCGCC_03271	CDS	1305	nicT			Putative metabolite transport protein NicT
JEDGCGCC_03272	CDS	393	hpcD_1	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
JEDGCGCC_03273	CDS	924	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
JEDGCGCC_03274	CDS	1461	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JEDGCGCC_03275	CDS	780	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
JEDGCGCC_03276	CDS	660	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
JEDGCGCC_03277	CDS	705				hypothetical protein
JEDGCGCC_03278	CDS	1431				IS1182 family transposase ISPa7
JEDGCGCC_03279	CDS	462				hypothetical protein
JEDGCGCC_03280	CDS	807	neo_2	2.7.1.95		Aminoglycoside 3'-phosphotransferase
JEDGCGCC_03281	CDS	570				hypothetical protein
JEDGCGCC_03282	CDS	2187	bphP	2.7.13.3		Bacteriophytochrome
JEDGCGCC_03283	CDS	588				hypothetical protein
JEDGCGCC_03284	CDS	1386	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
JEDGCGCC_03285	CDS	510				hypothetical protein
JEDGCGCC_03286	CDS	1191	sotB_2			Sugar efflux transporter B
JEDGCGCC_03287	CDS	4254	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
JEDGCGCC_03288	CDS	399				hypothetical protein
JEDGCGCC_03289	CDS	1194	ampC	3.5.2.6	COG1680	Beta-lactamase
JEDGCGCC_03290	CDS	891	ampR			HTH-type transcriptional activator AmpR
JEDGCGCC_03291	CDS	222				hypothetical protein
JEDGCGCC_03292	CDS	1245		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
JEDGCGCC_03293	CDS	876	gltR_3		COG0583	HTH-type transcriptional regulator GltR
JEDGCGCC_03294	CDS	753	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEDGCGCC_03295	CDS	1743	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
JEDGCGCC_03296	CDS	1305	oprB_1		COG3659	Porin B
JEDGCGCC_03297	CDS	726	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JEDGCGCC_03298	CDS	1059	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
JEDGCGCC_03299	CDS	1260	exuT_3			Hexuronate transporter
JEDGCGCC_03300	CDS	534				hypothetical protein
JEDGCGCC_03301	CDS	960	nphR			Transcriptional activator NphR
JEDGCGCC_03302	CDS	417				hypothetical protein
JEDGCGCC_03303	CDS	1113	tsaM1_2	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
JEDGCGCC_03304	CDS	966	pcpD_2	1.1.1.404	COG1018	Tetrachlorobenzoquinone reductase
JEDGCGCC_03305	CDS	780				hypothetical protein
JEDGCGCC_03306	CDS	513	hpaC	1.5.1.37	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
JEDGCGCC_03307	CDS	1563	hpaB_1	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
JEDGCGCC_03308	CDS	291				hypothetical protein
JEDGCGCC_03309	CDS	750	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEDGCGCC_03310	CDS	1386	hemL2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 2
JEDGCGCC_03311	CDS	825	moaF			Protein MoaF
JEDGCGCC_03312	CDS	597	lpfA			putative major fimbrial subunit LpfA
JEDGCGCC_03313	CDS	747	yadV_2			putative fimbrial chaperone YadV
JEDGCGCC_03314	CDS	2781	htrE		COG3188	Outer membrane usher protein HtrE
JEDGCGCC_03315	CDS	741	yadV_3			putative fimbrial chaperone YadV
JEDGCGCC_03316	CDS	3057				hypothetical protein
JEDGCGCC_03317	CDS	1146				hypothetical protein
JEDGCGCC_03318	CDS	645	rcsB_1		COG2197	Transcriptional regulatory protein RcsB
JEDGCGCC_03319	CDS	690				hypothetical protein
JEDGCGCC_03320	CDS	2976	lgrD_1			Linear gramicidin synthase subunit D
JEDGCGCC_03321	CDS	207				hypothetical protein
JEDGCGCC_03322	CDS	375				hypothetical protein
JEDGCGCC_03323	CDS	837				hypothetical protein
JEDGCGCC_03324	CDS	669				hypothetical protein
JEDGCGCC_03325	CDS	1488	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
JEDGCGCC_03326	CDS	1491				hypothetical protein
JEDGCGCC_03327	CDS	579				hypothetical protein
JEDGCGCC_03328	CDS	951	feaR		COG2207	Transcriptional activator FeaR
JEDGCGCC_03329	CDS	885	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
JEDGCGCC_03330	CDS	930	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
JEDGCGCC_03331	CDS	357				hypothetical protein
JEDGCGCC_03332	CDS	699	ompW		COG3047	Outer membrane protein W
JEDGCGCC_03333	CDS	519				hypothetical protein
JEDGCGCC_03334	CDS	1266				hypothetical protein
JEDGCGCC_03335	CDS	705			COG1136	putative ABC transporter ATP-binding protein
JEDGCGCC_03336	CDS	573				hypothetical protein
JEDGCGCC_03337	CDS	357				hypothetical protein
JEDGCGCC_03338	CDS	870	cnoX		COG3118	Chaperedoxin
JEDGCGCC_03339	CDS	663				hypothetical protein
JEDGCGCC_03340	CDS	459				hypothetical protein
JEDGCGCC_03341	CDS	1305				hypothetical protein
JEDGCGCC_03342	CDS	465	nrdR		COG1327	Transcriptional repressor NrdR
JEDGCGCC_03343	CDS	1122	ribD		COG0117	Riboflavin biosynthesis protein RibD
JEDGCGCC_03344	CDS	660	ribE	2.5.1.9		Riboflavin synthase
JEDGCGCC_03345	CDS	1098	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JEDGCGCC_03346	CDS	477	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
JEDGCGCC_03347	CDS	480	nusB			Transcription antitermination protein NusB
JEDGCGCC_03348	CDS	969	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
JEDGCGCC_03349	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
JEDGCGCC_03350	CDS	747				hypothetical protein
JEDGCGCC_03351	CDS	645				hypothetical protein
JEDGCGCC_03352	CDS	618				Riboflavin biosynthesis protein
JEDGCGCC_03353	CDS	420				hypothetical protein
JEDGCGCC_03354	CDS	798	btuF_1		COG0614	Vitamin B12-binding protein
JEDGCGCC_03355	CDS	1884	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
JEDGCGCC_03356	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
JEDGCGCC_03357	CDS	345	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
JEDGCGCC_03358	CDS	1170	tarD	4.2.1.81	COG4948	D(-)-tartrate dehydratase
JEDGCGCC_03359	CDS	1008				hypothetical protein
JEDGCGCC_03360	CDS	1803				hypothetical protein
JEDGCGCC_03361	CDS	735				hypothetical protein
JEDGCGCC_03362	CDS	927	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEDGCGCC_03363	CDS	2301	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
JEDGCGCC_03364	CDS	1002				hypothetical protein
JEDGCGCC_03365	CDS	690	aqpZ		COG0580	Aquaporin Z
JEDGCGCC_03366	CDS	270				hypothetical protein
JEDGCGCC_03367	CDS	717	walR_2		COG0745	Transcriptional regulatory protein WalR
JEDGCGCC_03368	CDS	528	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
JEDGCGCC_03369	CDS	831	mtfA		COG3228	Protein MtfA
JEDGCGCC_03370	CDS	666	dedA		COG0586	Protein DedA
JEDGCGCC_03371	CDS	1584				hypothetical protein
JEDGCGCC_03372	CDS	894				hypothetical protein
JEDGCGCC_03373	CDS	462				hypothetical protein
JEDGCGCC_03374	CDS	822	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
JEDGCGCC_03375	CDS	1395	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
JEDGCGCC_03376	CDS	1449	potE_2			Putrescine transporter PotE
JEDGCGCC_03377	CDS	1521	adh_1	1.2.1.3	COG1012	Aldehyde dehydrogenase
JEDGCGCC_03378	CDS	1932	acoR_2		COG3284	Acetoin catabolism regulatory protein
JEDGCGCC_03379	CDS	1356	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
JEDGCGCC_03380	CDS	630	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
JEDGCGCC_03381	CDS	294				hypothetical protein
JEDGCGCC_03382	CDS	642				hypothetical protein
JEDGCGCC_03383	CDS	1740				hypothetical protein
JEDGCGCC_03384	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
JEDGCGCC_03385	CDS	411	cidA_1			Holin-like protein CidA
JEDGCGCC_03386	CDS	711	yohK_1		COG1346	Inner membrane protein YohK
JEDGCGCC_03387	CDS	594				hypothetical protein
JEDGCGCC_03388	CDS	1314				hypothetical protein
JEDGCGCC_03389	CDS	720		3.2.2.-		Putative 3-methyladenine DNA glycosylase
JEDGCGCC_03390	CDS	858				hypothetical protein
JEDGCGCC_03391	CDS	1224				hypothetical protein
JEDGCGCC_03392	CDS	1266	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
JEDGCGCC_03393	CDS	645	nadD_2	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
JEDGCGCC_03394	CDS	357	rsfS			Ribosomal silencing factor RsfS
JEDGCGCC_03395	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JEDGCGCC_03396	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
JEDGCGCC_03397	CDS	1146	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
JEDGCGCC_03398	CDS	1011	mltB_2	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
JEDGCGCC_03399	CDS	1026	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
JEDGCGCC_03400	CDS	1161	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
JEDGCGCC_03401	CDS	282				hypothetical protein
JEDGCGCC_03402	CDS	654	lipB	2.3.1.181	COG0321	Octanoyltransferase
JEDGCGCC_03403	CDS	984	lipA	2.8.1.8	COG0320	Lipoyl synthase
JEDGCGCC_03404	CDS	894	cysL_3		COG0583	HTH-type transcriptional regulator CysL
JEDGCGCC_03405	CDS	891	ephA	3.3.2.10		Epoxide hydrolase A
JEDGCGCC_03406	CDS	1347				Tn3 family transposase TnXax1
JEDGCGCC_03407	CDS	153				hypothetical protein
JEDGCGCC_03408	CDS	1038	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
JEDGCGCC_03409	CDS	624	lptE			LPS-assembly lipoprotein LptE
JEDGCGCC_03410	CDS	2664	leuS	6.1.1.4		Leucine--tRNA ligase
JEDGCGCC_03411	CDS	432				hypothetical protein
JEDGCGCC_03412	CDS	762				hypothetical protein
JEDGCGCC_03413	CDS	1536	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
JEDGCGCC_03414	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
JEDGCGCC_03415	CDS	483	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
JEDGCGCC_03416	CDS	1023	ybeZ		COG1702	PhoH-like protein
JEDGCGCC_03417	CDS	1341	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JEDGCGCC_03418	CDS	333				hypothetical protein
JEDGCGCC_03419	CDS	549				hypothetical protein
JEDGCGCC_03420	CDS	1284	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JEDGCGCC_03421	CDS	630	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
JEDGCGCC_03422	CDS	816	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JEDGCGCC_03423	CDS	2388	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
JEDGCGCC_03424	CDS	648				hypothetical protein
JEDGCGCC_03425	CDS	1650	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
JEDGCGCC_03426	CDS	432		3.1.2.-	COG2050	Putative esterase
JEDGCGCC_03427	CDS	1476	amn	3.2.2.4	COG0775	AMP nucleosidase
JEDGCGCC_03428	CDS	567				hypothetical protein
JEDGCGCC_03429	CDS	1086				hypothetical protein
JEDGCGCC_03430	CDS	627	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
JEDGCGCC_03431	CDS	393				hypothetical protein
JEDGCGCC_03432	CDS	210				hypothetical protein
JEDGCGCC_03433	CDS	510	lrp_3		COG1522	Leucine-responsive regulatory protein
JEDGCGCC_03434	CDS	705				hypothetical protein
JEDGCGCC_03435	CDS	897	fieF		COG0053	Ferrous-iron efflux pump FieF
JEDGCGCC_03436	CDS	417				hypothetical protein
JEDGCGCC_03437	CDS	2517	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
JEDGCGCC_03438	CDS	408				hypothetical protein
JEDGCGCC_03439	CDS	735				hypothetical protein
JEDGCGCC_03440	CDS	1140				hypothetical protein
JEDGCGCC_03441	CDS	837	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
