locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCACPHNA_03437	CDS	1797				hypothetical protein
NCACPHNA_03438	CDS	564				hypothetical protein
NCACPHNA_03439	CDS	675				hypothetical protein
NCACPHNA_03440	CDS	819	ogg	4.2.99.18		N-glycosylase/DNA lyase
NCACPHNA_03441	CDS	594	queC_2	6.3.4.20		7-cyano-7-deazaguanine synthase
NCACPHNA_03442	CDS	1236				hypothetical protein
NCACPHNA_03443	CDS	453				hypothetical protein
NCACPHNA_03444	CDS	1143				hypothetical protein
NCACPHNA_03445	CDS	285				hypothetical protein
NCACPHNA_03446	CDS	333				hypothetical protein
NCACPHNA_03447	CDS	1875				hypothetical protein
NCACPHNA_03448	CDS	945				hypothetical protein
NCACPHNA_03449	CDS	1932				hypothetical protein
NCACPHNA_03450	CDS	735				hypothetical protein
NCACPHNA_03451	CDS	117				hypothetical protein
NCACPHNA_03452	CDS	1797				hypothetical protein
NCACPHNA_03453	CDS	753				hypothetical protein
NCACPHNA_03454	CDS	3282				hypothetical protein
NCACPHNA_03455	CDS	837				hypothetical protein
NCACPHNA_03456	CDS	1209				hypothetical protein
NCACPHNA_03457	CDS	1524				hypothetical protein
NCACPHNA_03458	CDS	837				hypothetical protein
NCACPHNA_03459	CDS	393				hypothetical protein
NCACPHNA_03460	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
NCACPHNA_03461	CDS	1110	recF		COG1195	DNA replication and repair protein RecF
NCACPHNA_03462	CDS	1104	dnaN		COG0592	Beta sliding clamp
NCACPHNA_03463	CDS	1545	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NCACPHNA_03464	CDS	135	rpmH		COG0230	50S ribosomal protein L34
NCACPHNA_03465	CDS	408	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
NCACPHNA_03466	CDS	1737	yidC			Membrane protein insertase YidC
NCACPHNA_03467	CDS	1368	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NCACPHNA_03468	CDS	225				hypothetical protein
NCACPHNA_03469	CDS	1893	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NCACPHNA_03470	CDS	645	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
NCACPHNA_03471	CDS	789	parA			Chromosome partitioning protein ParA
NCACPHNA_03472	CDS	873	parB		COG1475	putative chromosome-partitioning protein ParB
NCACPHNA_03473	CDS	381				hypothetical protein
NCACPHNA_03474	CDS	870	atpB		COG0356	ATP synthase subunit a
NCACPHNA_03475	CDS	258	atpH_1			ATP synthase subunit c
NCACPHNA_03476	CDS	471	atpF		COG0711	ATP synthase subunit b
NCACPHNA_03477	CDS	537	atpH_2		COG0712	ATP synthase subunit delta
NCACPHNA_03478	CDS	1545	atpA	7.1.2.2		ATP synthase subunit alpha
NCACPHNA_03479	CDS	861	atpG		COG0224	ATP synthase gamma chain
NCACPHNA_03480	CDS	1377	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
NCACPHNA_03481	CDS	426	atpC		COG0355	ATP synthase epsilon chain
NCACPHNA_03482	CDS	1365	glmU			Bifunctional protein GlmU
NCACPHNA_03483	CDS	510				hypothetical protein
NCACPHNA_03484	CDS	774	srlR		COG1349	Glucitol operon repressor
NCACPHNA_03485	CDS	1836	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NCACPHNA_03486	CDS	912				hypothetical protein
NCACPHNA_03487	CDS	822				IS3 family transposase IS222
NCACPHNA_03488	CDS	309				IS3 family transposase IS222
NCACPHNA_03489	CDS	1017				hypothetical protein
NCACPHNA_03490	CDS	363				hypothetical protein
NCACPHNA_03491	CDS	2811				hypothetical protein
NCACPHNA_03492	CDS	807				hypothetical protein
NCACPHNA_03493	CDS	1206	sotB_1			sugar efflux transporter
NCACPHNA_03494	CDS	624				hypothetical protein
NCACPHNA_03495	CDS	1185	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NCACPHNA_03496	CDS	960				hypothetical protein
NCACPHNA_03497	CDS	2025				hypothetical protein
NCACPHNA_03498	CDS	399				hypothetical protein
NCACPHNA_03499	CDS	1245	nylB'	3.5.1.46		6-aminohexanoate-dimer hydrolase
NCACPHNA_03500	CDS	1338	pyrC_1	3.5.2.3		Dihydroorotase
NCACPHNA_03501	CDS	561	ccmM		COG0663	Carbon dioxide concentrating mechanism protein CcmM
NCACPHNA_03502	CDS	897	folE2			GTP cyclohydrolase FolE2
NCACPHNA_03503	CDS	1194	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
NCACPHNA_03504	CDS	417				hypothetical protein
NCACPHNA_03505	CDS	405	dksA_1		COG1734	RNA polymerase-binding transcription factor DksA
NCACPHNA_03506	CDS	1203	yciC		COG0523	Putative metal chaperone YciC
NCACPHNA_03507	CDS	642				hypothetical protein
NCACPHNA_03508	CDS	369				hypothetical protein
NCACPHNA_03509	CDS	969	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
NCACPHNA_03510	CDS	1029	tonB		COG0810	Protein TonB
NCACPHNA_03511	CDS	1308	kgtP_2			Alpha-ketoglutarate permease
NCACPHNA_03512	CDS	1758	kefB			Glutathione-regulated potassium-efflux system protein KefB
NCACPHNA_03513	CDS	852				hypothetical protein
NCACPHNA_03514	CDS	402				hypothetical protein
NCACPHNA_03515	CDS	213				hypothetical protein
NCACPHNA_03516	CDS	681	mcbR		COG1802	HTH-type transcriptional regulator McbR
NCACPHNA_03517	CDS	783	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NCACPHNA_03518	CDS	1395	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
NCACPHNA_03519	CDS	1368	puuA_5	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
NCACPHNA_03520	CDS	759	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
NCACPHNA_03521	CDS	744				hypothetical protein
NCACPHNA_03522	CDS	483				hypothetical protein
NCACPHNA_03523	CDS	1722	ybaL		COG1226	Putative cation/proton antiporter YbaL
NCACPHNA_03524	CDS	585				hypothetical protein
NCACPHNA_03525	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
NCACPHNA_03526	CDS	501				hypothetical protein
NCACPHNA_03527	CDS	789		3.5.2.6	COG2602	Beta-lactamase OXA-133
NCACPHNA_03528	CDS	879				hypothetical protein
NCACPHNA_03529	tRNA	95				tRNA-Ala(cgc)
NCACPHNA_03530	CDS	1344	dctD_2			C4-dicarboxylate transport transcriptional regulatory protein DctD
NCACPHNA_03531	CDS	1350	puuP_4		COG0531	Putrescine importer PuuP
NCACPHNA_03532	CDS	753				hypothetical protein
NCACPHNA_03533	CDS	1332	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
NCACPHNA_03534	CDS	654	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
NCACPHNA_03535	CDS	858				hypothetical protein
NCACPHNA_03536	CDS	783			COG1464	Membrane lipoprotein TpN32
NCACPHNA_03537	CDS	678	metP		COG2011	Methionine import system permease protein MetP
NCACPHNA_03538	CDS	1008	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NCACPHNA_03539	CDS	792				hypothetical protein
NCACPHNA_03540	CDS	789	znuB_2		COG1108	High-affinity zinc uptake system membrane protein ZnuB
NCACPHNA_03541	CDS	810	znuC_2	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
NCACPHNA_03542	CDS	504	zur		COG0735	Zinc uptake regulation protein
NCACPHNA_03543	CDS	924	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
NCACPHNA_03544	CDS	2205	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
NCACPHNA_03545	CDS	690				hypothetical protein
NCACPHNA_03546	CDS	951	thrB	2.7.1.39	COG2334	Homoserine kinase
NCACPHNA_03547	CDS	291				hypothetical protein
NCACPHNA_03548	CDS	2742	polA	2.7.7.7	COG0258	DNA polymerase I
NCACPHNA_03549	CDS	648	engB		COG0218	putative GTP-binding protein EngB
NCACPHNA_03550	CDS	294				hypothetical protein
NCACPHNA_03551	CDS	606	cc4_2		COG2863	Cytochrome c4
NCACPHNA_03552	CDS	636	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
NCACPHNA_03553	CDS	879				hypothetical protein
NCACPHNA_03554	CDS	2016				hypothetical protein
NCACPHNA_03555	CDS	594				hypothetical protein
NCACPHNA_03556	CDS	780	amiD_2	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NCACPHNA_03557	CDS	1788	kinB	2.7.13.3	COG5000	Alginate biosynthesis sensor protein KinB
NCACPHNA_03558	CDS	1350	algB		COG2204	Alginate biosynthesis transcriptional regulatory protein AlgB
NCACPHNA_03559	CDS	162				hypothetical protein
NCACPHNA_03560	CDS	468	ivy_1			Inhibitor of vertebrate lysozyme
NCACPHNA_03561	CDS	1335	gltP		COG1301	Proton/glutamate-aspartate symporter
NCACPHNA_03562	CDS	1230				hypothetical protein
NCACPHNA_03563	CDS	1041				hypothetical protein
NCACPHNA_03564	CDS	1290	proP_3			Proline/betaine transporter
NCACPHNA_03565	CDS	561	patZ	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase PatZ
NCACPHNA_03566	CDS	1374				hypothetical protein
NCACPHNA_03567	CDS	1749				hypothetical protein
NCACPHNA_03568	CDS	795				hypothetical protein
NCACPHNA_03569	CDS	1140	rtcB_1	6.5.1.-		RNA-splicing ligase RtcB
NCACPHNA_03570	CDS	615	prfB_1		COG1186	Peptide chain release factor RF2
NCACPHNA_03571	CDS	765				hypothetical protein
NCACPHNA_03572	CDS	1305	citN		COG2851	Citrate transporter
NCACPHNA_03573	CDS	363				hypothetical protein
NCACPHNA_03574	CDS	945				hypothetical protein
NCACPHNA_03575	CDS	420				hypothetical protein
NCACPHNA_03576	CDS	1959				hypothetical protein
NCACPHNA_03577	CDS	336				hypothetical protein
NCACPHNA_03578	CDS	294				hypothetical protein
NCACPHNA_03579	CDS	318				hypothetical protein
NCACPHNA_03580	CDS	213				hypothetical protein
NCACPHNA_03581	CDS	837	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NCACPHNA_03582	CDS	1143	oatA	2.3.1.-		O-acetyltransferase OatA
NCACPHNA_03583	CDS	864	COQ3_5	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NCACPHNA_03584	CDS	1302				hypothetical protein
NCACPHNA_03585	CDS	1629				hypothetical protein
NCACPHNA_03586	CDS	915	rmd	1.1.1.281	COG1089	GDP-6-deoxy-D-mannose reductase
NCACPHNA_03587	CDS	972	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
NCACPHNA_03588	CDS	1440	algA_2		COG0662	Alginate biosynthesis protein AlgA
NCACPHNA_03589	CDS	798				hypothetical protein
NCACPHNA_03590	CDS	1266	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NCACPHNA_03591	CDS	1383				hypothetical protein
NCACPHNA_03592	CDS	1128	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NCACPHNA_03593	CDS	1146	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NCACPHNA_03594	CDS	204				hypothetical protein
NCACPHNA_03595	CDS	1494	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
NCACPHNA_03596	CDS	429				hypothetical protein
NCACPHNA_03597	CDS	2187	uvrD	3.6.4.12	COG0210	DNA helicase II
NCACPHNA_03598	CDS	2856				hypothetical protein
NCACPHNA_03599	CDS	2202				hypothetical protein
NCACPHNA_03600	CDS	726				hypothetical protein
NCACPHNA_03601	CDS	1395				hypothetical protein
NCACPHNA_03602	CDS	1467	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
NCACPHNA_03603	CDS	882	hexR_1		COG1737	HTH-type transcriptional regulator HexR
NCACPHNA_03604	CDS	216				hypothetical protein
NCACPHNA_03605	CDS	951	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
NCACPHNA_03606	CDS	1416	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
NCACPHNA_03607	CDS	1824	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
NCACPHNA_03608	CDS	1197	mtr_2			Tryptophan-specific transport protein
NCACPHNA_03609	CDS	675				hypothetical protein
NCACPHNA_03610	CDS	450				hypothetical protein
NCACPHNA_03611	CDS	1476	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
NCACPHNA_03612	CDS	1215				hypothetical protein
NCACPHNA_03613	CDS	1425	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
NCACPHNA_03614	CDS	909	yjiE_2			HTH-type transcriptional regulator YjiE
NCACPHNA_03615	CDS	1029		1.1.1.1		Alcohol dehydrogenase
NCACPHNA_03616	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NCACPHNA_03617	CDS	1083	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
NCACPHNA_03618	CDS	246				hypothetical protein
NCACPHNA_03619	CDS	549				hypothetical protein
NCACPHNA_03620	CDS	918	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
NCACPHNA_03621	CDS	1200	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
NCACPHNA_03622	CDS	858	purU_2	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
NCACPHNA_03623	CDS	636	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
NCACPHNA_03624	CDS	3018	soxA	1.5.3.1		Sarcosine oxidase subunit alpha
NCACPHNA_03625	CDS	321	soxD	1.5.3.1		Sarcosine oxidase subunit delta
NCACPHNA_03626	CDS	1251	soxB	1.5.3.1		Sarcosine oxidase subunit beta
NCACPHNA_03627	CDS	1254	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NCACPHNA_03628	CDS	642				hypothetical protein
NCACPHNA_03629	CDS	1041	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
NCACPHNA_03630	CDS	2442				hypothetical protein
NCACPHNA_03631	CDS	1101	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
NCACPHNA_03632	CDS	1290		1.14.13.239		Carnitine monooxygenase oxygenase subunit
NCACPHNA_03633	CDS	111				hypothetical protein
NCACPHNA_03634	CDS	561				hypothetical protein
NCACPHNA_03635	CDS	177				hypothetical protein
NCACPHNA_03636	CDS	291				hypothetical protein
NCACPHNA_03637	CDS	234				hypothetical protein
NCACPHNA_03638	CDS	234				hypothetical protein
NCACPHNA_03639	CDS	405				hypothetical protein
NCACPHNA_03640	CDS	207				hypothetical protein
NCACPHNA_03641	CDS	570				hypothetical protein
NCACPHNA_03642	CDS	774				hypothetical protein
NCACPHNA_03643	CDS	1233	fixB			Protein FixB
NCACPHNA_03644	CDS	1962				hypothetical protein
NCACPHNA_03645	CDS	2061	stcD	1.-.-.-		putative N-methylproline demethylase
NCACPHNA_03646	CDS	531				hypothetical protein
NCACPHNA_03647	CDS	978				hypothetical protein
NCACPHNA_03648	CDS	471				hypothetical protein
NCACPHNA_03649	CDS	1476	ywiE_2	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
NCACPHNA_03650	CDS	1353				hypothetical protein
NCACPHNA_03651	CDS	423				hypothetical protein
NCACPHNA_03652	CDS	675				hypothetical protein
NCACPHNA_03653	CDS	1155	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
NCACPHNA_03654	CDS	1011	cdhR_4		COG4977	HTH-type transcriptional regulator CdhR
NCACPHNA_03655	CDS	939				hypothetical protein
NCACPHNA_03656	CDS	885	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
NCACPHNA_03657	CDS	966	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
NCACPHNA_03658	CDS	480	lcdH_2	1.1.1.108		L-carnitine dehydrogenase
NCACPHNA_03659	CDS	966	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
NCACPHNA_03660	CDS	1068				hypothetical protein
NCACPHNA_03661	CDS	894	cysL_2		COG0583	HTH-type transcriptional regulator CysL
NCACPHNA_03662	CDS	249				hypothetical protein
NCACPHNA_03663	CDS	1104	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
NCACPHNA_03664	CDS	1377	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
NCACPHNA_03665	CDS	939				hypothetical protein
NCACPHNA_03666	CDS	840	opuAB_1		COG4176	Glycine betaine transport system permease protein OpuAB
NCACPHNA_03667	CDS	1179	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NCACPHNA_03668	CDS	1605	betT1		COG1292	Osmo-independent choline transporter BetT1
NCACPHNA_03669	CDS	594	betI_2		COG1309	HTH-type transcriptional regulator BetI
NCACPHNA_03670	CDS	1473	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
NCACPHNA_03671	CDS	1686	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
NCACPHNA_03672	CDS	405		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
NCACPHNA_03673	CDS	1317	proP_4			Proline/betaine transporter
NCACPHNA_03674	rRNA	1531				16S ribosomal RNA
NCACPHNA_03675	tRNA	77				tRNA-Ile(gat)
NCACPHNA_03676	tRNA	76				tRNA-Ala(tgc)
NCACPHNA_03677	rRNA	2888				23S ribosomal RNA
NCACPHNA_03678	rRNA	110				5S ribosomal RNA
NCACPHNA_03679	CDS	972	pstS		COG0226	Phosphate-binding protein PstS
NCACPHNA_03680	CDS	2286				hypothetical protein
NCACPHNA_03681	CDS	1677				hypothetical protein
NCACPHNA_03682	CDS	834	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
NCACPHNA_03683	CDS	729	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
NCACPHNA_03684	CDS	903	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
NCACPHNA_03685	CDS	900				hypothetical protein
NCACPHNA_03686	CDS	1341				hypothetical protein
NCACPHNA_03687	CDS	1332	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
NCACPHNA_03688	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
NCACPHNA_03689	CDS	384				hypothetical protein
NCACPHNA_03690	CDS	891	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
NCACPHNA_03691	CDS	537	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
NCACPHNA_03692	CDS	756	glcC		COG2186	Glc operon transcriptional activator
NCACPHNA_03693	CDS	1500		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NCACPHNA_03694	CDS	1080				hypothetical protein
NCACPHNA_03695	CDS	1227	lutA			Lactate utilization protein A
NCACPHNA_03696	CDS	402				hypothetical protein
NCACPHNA_03697	CDS	168	rubA1		COG1773	Rubredoxin-1
NCACPHNA_03698	CDS	168	rubA2		COG1773	Rubredoxin-2
NCACPHNA_03699	CDS	1155	alkT	1.18.1.1	COG1251	Rubredoxin-NAD(+) reductase
NCACPHNA_03700	CDS	273	hupB_2		COG0776	DNA-binding protein HU-beta
NCACPHNA_03701	CDS	393				hypothetical protein
NCACPHNA_03702	tRNA	91				tRNA-Ser(act)
NCACPHNA_03703	CDS	2076	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NCACPHNA_03704	CDS	933	oxyR_2			Hydrogen peroxide-inducible genes activator
NCACPHNA_03705	CDS	852				hypothetical protein
NCACPHNA_03706	CDS	801	btr_2		COG0614	HTH-type transcriptional activator Btr
NCACPHNA_03707	CDS	621	rhtC_2		COG1280	Threonine efflux protein
NCACPHNA_03708	CDS	732				hypothetical protein
NCACPHNA_03709	CDS	381	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NCACPHNA_03710	CDS	2106	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
NCACPHNA_03711	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
NCACPHNA_03712	CDS	612	gmk	2.7.4.8	COG0194	Guanylate kinase
NCACPHNA_03713	CDS	864				hypothetical protein
NCACPHNA_03714	CDS	720	rph	2.7.7.56	COG0689	Ribonuclease PH
NCACPHNA_03715	CDS	372				hypothetical protein
NCACPHNA_03716	CDS	780	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
NCACPHNA_03717	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
NCACPHNA_03718	CDS	618				hypothetical protein
NCACPHNA_03719	CDS	465	ybgC_2	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
NCACPHNA_03720	CDS	390				hypothetical protein
NCACPHNA_03721	CDS	1395		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
NCACPHNA_03722	CDS	1278				hypothetical protein
NCACPHNA_03723	CDS	951				hypothetical protein
NCACPHNA_03724	CDS	1071				putative HTH-type transcriptional regulator
NCACPHNA_03725	CDS	906	argB	2.7.2.8	COG0548	Acetylglutamate kinase
NCACPHNA_03726	CDS	2607	glmM_1			Phosphoglucosamine mutase
NCACPHNA_03727	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
NCACPHNA_03728	CDS	1209	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
NCACPHNA_03729	CDS	675				hypothetical protein
NCACPHNA_03730	CDS	1581	dppA_5		COG0747	Periplasmic dipeptide transport protein
NCACPHNA_03731	CDS	237	rpmB		COG0227	50S ribosomal protein L28
NCACPHNA_03732	CDS	156	rpmG		COG0267	50S ribosomal protein L33
NCACPHNA_03733	CDS	363				hypothetical protein
NCACPHNA_03734	CDS	1335	bauA_2	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
NCACPHNA_03735	CDS	1494	puuC_3	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
NCACPHNA_03736	CDS	1164	ycaD_1			putative MFS-type transporter YcaD
NCACPHNA_03737	CDS	1560	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
NCACPHNA_03738	CDS	1320	puuB_9	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NCACPHNA_03739	CDS	489	lrp_4		COG1522	Leucine-responsive regulatory protein
NCACPHNA_03740	CDS	2568				hypothetical protein
NCACPHNA_03741	CDS	192				hypothetical protein
NCACPHNA_03742	CDS	345				hypothetical protein
NCACPHNA_03743	CDS	1299	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
NCACPHNA_03744	CDS	354	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NCACPHNA_03745	CDS	1074	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
NCACPHNA_03746	CDS	549	puuR_2			HTH-type transcriptional regulator PuuR
NCACPHNA_03747	CDS	429				hypothetical protein
NCACPHNA_03748	CDS	1929		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
NCACPHNA_03749	CDS	573	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
NCACPHNA_03750	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
NCACPHNA_03751	CDS	2010	rep_2	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
NCACPHNA_03752	CDS	1677				hypothetical protein
NCACPHNA_03753	CDS	1467	mdtK_2		COG0534	Multidrug resistance protein MdtK
NCACPHNA_03754	CDS	918	gcvA_7			Glycine cleavage system transcriptional activator
NCACPHNA_03755	CDS	1050				hypothetical protein
NCACPHNA_03756	CDS	1986			COG1292	Glycine betaine transporter
NCACPHNA_03757	CDS	1494	comM		COG0606	Competence protein ComM
NCACPHNA_03758	CDS	261	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
NCACPHNA_03759	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
NCACPHNA_03760	CDS	1329	amtB_1			Ammonia channel
NCACPHNA_03761	CDS	426				hypothetical protein
NCACPHNA_03762	CDS	318	sutA			Transcriptional regulator SutA
NCACPHNA_03763	CDS	915				hypothetical protein
NCACPHNA_03764	CDS	1377	norG_3		COG1167	HTH-type transcriptional regulator NorG
NCACPHNA_03765	CDS	1170				hypothetical protein
NCACPHNA_03766	CDS	699	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
NCACPHNA_03767	CDS	912	xerC_7		COG4973	Tyrosine recombinase XerC
NCACPHNA_03768	CDS	702				hypothetical protein
NCACPHNA_03769	CDS	831	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
NCACPHNA_03770	CDS	1248	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NCACPHNA_03771	CDS	141	lppL		COG5567	Lipopeptide
NCACPHNA_03772	CDS	336	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
NCACPHNA_03773	CDS	405	rnk		COG0782	Regulator of nucleoside diphosphate kinase
NCACPHNA_03774	CDS	699				hypothetical protein
NCACPHNA_03775	CDS	2853				hypothetical protein
NCACPHNA_03776	CDS	234				hypothetical protein
